StationID,StationName,DisplayName,Latitude,Longitude,Elevation,City,ZipCode,TzTimeZone,StateCode,StateDesc,CountryCode,CountryDesc,CountyName
5492,PAPG,Petersburg Airport,56.82,-132.97,0,Petersburg,99835,US/Alaska,AK,Alaska,US,United States of America,
5493,PAPH,Port Heiden Airport,56.95,-158.62,95,Port Heiden,99615,US/Alaska,AK,Alaska,US,United States of America,
5494,PAPM,Platinum Airport,59.02,-161.82,10,Platinum,99615,US/Alaska,AK,Alaska,US,United States of America,
5495,PAPO,Point Hope Airport,68.35,-166.8,13,Point Hope,99704,US/Alaska,AK,Alaska,US,United States of America,
5496,PAPT,Rainy Pass Lodge Airport,62.1,-152.75,1837,Puntilla Lake,99611,US/Alaska,AK,Alaska,US,United States of America,
5498,PAQT,Nuiqsut Airport,70.22,-149.02,56,Nuiqsut,99704,US/Alaska,AK,Alaska,US,United States of America,
5499,PARC,Arctic Village Airport,68.12,-145.57,2087,Arctic Village,99737,US/Alaska,AK,Alaska,US,United States of America,
5502,PASA,Savoonga Airport,63.68,-170.5,52,Savoonga,99704,US/Alaska,AK,Alaska,US,United States of America,
5503,PASC,Deadhorse Airport,70.2,-148.47,75,Deadhorse,99701,US/Alaska,AK,Alaska,US,United States of America,
5504,PASD,Sand Point Airport,55.32,-160.52,23,Sand Point,99615,US/Alaska,AK,Alaska,US,United States of America,
5505,PASH,Shishmaref Airport,66.27,-166.05,7,Shishmaref,99704,US/Alaska,AK,Alaska,US,United States of America,
5506,PASI,Sitka Rocky Guiterez Airport,57.07,-135.35,16,Sitka,99835,US/Alaska,AK,Alaska,US,United States of America,
5507,PASK,Selawik Airport,66.62,-160,26,Selawik,99704,US/Alaska,AK,Alaska,US,United States of America,
5508,PASL,Stony River,61.72,-156.85,177,Sleetmute,99611,US/Alaska,AK,Alaska,US,United States of America,
5509,PASM,Saint Marys Airport,62.07,-163.3,312,Pitkas Point,99611,US/Alaska,AK,Alaska,US,United States of America,
5510,PASN,Saint Paul Island Airport,57.15,-170.22,26,Saint Paul,99615,US/Aleutian,AK,Alaska,US,United States of America,
5511,PASO,Seldovia Airport,59.45,-151.69,30,Seldovia,99556,US/Alaska,AK,Alaska,US,United States of America,
5514,PASW,Skwentna Airport,61.97,-151.18,148,Skwentna,99611,US/Alaska,AK,Alaska,US,United States of America,
5515,PASX,Soldotna Airport,60.48,-151.03,108,Soldotna,99669,US/Alaska,AK,Alaska,US,United States of America,
5517,PATA,Ralph M. Calhoun Memorial Airport,65.17,-152.1,236,Tanana,99704,US/Alaska,AK,Alaska,US,United States of America,
5519,PATG,Togiak Airport,59.05,-160.4,20,Togiak,99615,US/Alaska,AK,Alaska,US,United States of America,
5521,PATK,Talkeetna Airport,62.3,-150.1,351,Talkeetna,99517,US/Alaska,AK,Alaska,US,United States of America,
5523,PATO,Tatitlek Airport,60.785,-148.8389,102,Tatitlek,99587,US/Alaska,AK,Alaska,US,United States of America,
5528,PAUN,Unalakleet Airport,63.88,-160.8,20,Unalakleet,99704,US/Alaska,AK,Alaska,US,United States of America,
5530,PAVD,Valdez Airport,61.13,-146.25,121,Valdez,99645,US/Alaska,AK,Alaska,US,United States of America,
5532,PAWD,Seward Airport,60.1269,-149.4186,23,Seward,99664,US/Alaska,AK,Alaska,US,United States of America,
5533,PAWG,Wrangell Airport,56.48,-132.37,43,Wrangell,99901,US/Alaska,AK,Alaska,US,United States of America,
5534,PAWI,Wainwright Airport,70.62,-159.85,30,Wainwright,99704,US/Alaska,AK,Alaska,US,United States of America,
5535,PAWN,Akiak Airport,60.7,-160.03,98,Akiak,99611,US/Alaska,AK,Alaska,US,United States of America,
5537,PAWS,South Naknek Number 2 Airport,58.7,-156.98,348,South Naknek,99615,US/Alaska,AK,Alaska,US,United States of America,
5539,PAYA,Monti Bay,59.55,-139.7276,36,Yakutat,99801,US/Alaska,AK,Alaska,US,United States of America,
5541,PAZK,Tazina Lake,61.93,-146.83,3287,Nelchina,99645,US/Alaska,AK,Alaska,US,United States of America,
5380,PAAK,40 Miles E,58.68,-155.32,56,King Salmon,99615,US/Alaska,AK,Alaska,US,United States of America,
5381,PAAP,Port Alexander Seaplane Base,56.25,-134.65,3,Port Alexander,99835,US/Alaska,AK,Alaska,US,United States of America,
5382,PAAQ,Palmer Municipal Airport,61.6,-149.08,230,Palmer,99645,US/Alaska,AK,Alaska,US,United States of America,
5384,PABE,Bethel Airport,60.78,-161.8,128,Bethel,99611,US/Alaska,AK,Alaska,US,United States of America,
5389,PABL,Buckland Airport,65.99,-161.12,30,Buckland,99704,US/Alaska,AK,Alaska,US,United States of America,
5390,PABN,10 Miles W,62.4,-143,2894,Nabesna,99737,US/Alaska,AK,Alaska,US,United States of America,
5391,PABR,Will Rogers Memorial Airport,71.3,-156.78,36,Barrow,99704,US/Alaska,AK,Alaska,US,United States of America,
5392,PABT,Bettles Airport,66.92,-151.52,643,Bettles,99704,US/Alaska,AK,Alaska,US,United States of America,
5393,PABV,Butte Municipal Airport,61.42,-148.48,95,Butte,99645,US/Alaska,AK,Alaska,US,United States of America,
5394,PACD,Cold Bay Airport,55.2,-162.73,95,Cold Bay,99615,US/Alaska,AK,Alaska,US,United States of America,
5399,PACV,Merie K. Smith Airport,60.5,-145.5,59,Crystal Falls,99737,US/Alaska,AK,Alaska,US,United States of America,
5402,PADE,Deering Airport,66.08,-162.75,16,Deering,99704,US/Alaska,AK,Alaska,US,United States of America,
5403,PADK,Adak Airport,51.88,-176.65,13,Adak,99615,US/Aleutian,AK,Alaska,US,United States of America,
5404,PADL,Dillingham Airport,59.05,-158.52,95,Dillingham,99615,US/Alaska,AK,Alaska,US,United States of America,
5405,PADQ,Kodiak Airport,57.75,-152.5,108,Kodiak,99615,US/Alaska,AK,Alaska,US,United States of America,
5407,PADU,Unalaska Airport,53.9,-166.55,13,Dutch Harbor,99615,US/Alaska,AK,Alaska,US,United States of America,
5408,PAEC,10 Miles N,62.88,-149.83,1250,Chase,99654,US/Alaska,AK,Alaska,US,United States of America,
5410,PAEG,Eagle Airport,64.78,-141.14,896,Eagle,99737,US/Alaska,AK,Alaska,US,United States of America,
5413,PAEL,Klawock Lake,58.2,-136.35,10,Klawock,99801,US/Alaska,AK,Alaska,US,United States of America,
5414,PAEM,Skwentna Airport,62.77,-164.5,10,Skwentna,99611,US/Alaska,AK,Alaska,US,United States of America,
5415,PAEN,Kenai Municipal Airport,60.57,-151.25,85,Kenai,99611,US/Alaska,AK,Alaska,US,United States of America,
5417,PAFA,Fairbanks International Airport,64.82,-147.87,463,Fairbanks,99709,US/Alaska,AK,Alaska,US,United States of America,
5419,PAFE,Klawock Lake,56.9614,-133.9103,171,Klawock,99835,US/Alaska,AK,Alaska,US,United States of America,
5421,PAFM,Kobuk Valley Park & Wilderness,67.1,-157.85,289,Ambler,99704,US/Alaska,AK,Alaska,US,United States of America,
584,CWAB,Trowbridge Airport - SE of Thunder Bay,48.283,-88.8666,715,Trowbridge,,US/Eastern,ON,Ontario,CA,Canada,
585,CWAC,Nitinat Lake Airport - NW of Saanich,48.667,-124.333,135,Saanich,,US/Pacific,BC,British Columbia,CA,Canada,
586,CWAD,Cape Mudge Indian Reserve - NE of Campbel River,50,-125,13,Campbell River,,US/Pacific,BC,British Columbia,CA,Canada,
587,CWAE,Whisler Airport - NE of Whisler,50.13,-122.95,2159,Whistler,,US/Pacific,BC,British Columbia,CA,Canada,
588,CWAF,Ile Rouge Airport,48.6666,-69.5333,16,Tadoussac,,US/Eastern,QC,Quebec,CA,Canada,
589,CWAG,La Scie Airport - NE of Pacquet,50,-56,636,La Scie,,Canada/Newfoundland,NF,Newfoundland,CA,Canada,
590,CWAH,Amherst Airport - NW of Amherst,45.85,-64.267,75,Amherst,,Canada/Atlantic,NS,Nova Scotia,CA,Canada,
591,CWAJ,Eriea Airport - SE of Erieau,42.25,-81.9,584,Erieau,,US/Eastern,ON,Ontario,CA,Canada,
592,CWAN,Amphitrite Point Airport -SW of Port Albion ,48.917,-125.55,89,Port Albion,,US/Pacific,BC,British Columbia,CA,Canada,
593,CWAQ,Alert Bay Airport - SE of Coronach,49.05,-105.48,194,Coronach,,US/Pacific,BC,British Columbia,CA,Canada,
594,CWAR,Argentia Airport - NW of Argentia,47.2939,-53.9933,62,Argentia,,Canada/Newfoundland,NF,Newfoundland,CA,Canada,
595,CWAS,Pam Rocks - NW of West Vancouver,49.49,-123.3,0,West Vancouver,,US/Pacific,BC,British Columbia,CA,Canada,
596,CWAU,Bella Bella Airport - NE of Cambbell Island,52.183,-128.117,13,Campbell Island,,US/Pacific,BC,British Columbia,CA,Canada,
597,CWAV,Sundre Airport - SE of Sundre,51.7738,-114.6783,3655,Sundre,,US/Mountain,AB,Alberta,CA,Canada,
598,CWAW,Shearwater Jetty - SE of Halifax,44.64,-63.52,19,Halifax,,Canada/Atlantic,NS,Nova Scotia,CA,Canada,
599,CWAX,Saint Anthony Airport - SE of Big Brook,51.3919,-56.083,108,Big Brook,,Canada/Newfoundland,NF,Newfoundland,CA,Canada,
600,CWBA,Banff Airport - NE of Banff,51.2083,-115.5402,4583,Banff,,US/Mountain,AB,Alberta,CA,Canada,
601,CWBD,Burgeo Airport - NW of Burgeo,47.6166,57.6166,39,Burgeo,,Canada/Newfoundland,NF,Newfoundland,CA,Canada,
602,CWBE,Killarney Airport - SE of Birch Island,45.97,-81.48,643,Birch Island,,US/Eastern,ON,Ontario,CA,Canada,
603,CWBF,NE of Grand Bruit,48,-58,39,Grand Bruit,,Canada/Newfoundland,NF,Newfoundland,CA,Canada,
604,CWBG,SW of Big Creek,-51.26,-123.09,5551,Big Creek,,US/Pacific,BC,British Columbia,CA,Canada,
605,CWBI,NE of Britt,45.8,-80.533,623,Britt,,US/Eastern,ON,Ontario,CA,Canada,
606,CWBJ,Inner Whalebacks - NW of Yellowknife,62.9217,-114.7306,541,Yellowknife,,US/Mountain,NT,Northwest Territories,CA,Canada,
607,CWBK, Caribou Point - NE of Caribou Island,45.767,-62.683,7,Caribou Island,4619,Canada/Atlantic,NS,Nova Scotia,CA,Canada,
608,CWBL,Bachelors Island -NE of Winnipegosis,51.75,-99.9,256,Winnipegosis,,US/Central,MB,Manitoba,CA,Canada,
609,CWBM, SW of Beaverlodge,55,-119,2444,Beaverlodge,,US/Mountain,AB,Alberta,CA,Canada,
610,CWBO,Brook Airport - NW of Brooks,50.5502,-111.8925,2490,Brooks,,US/Mountain,AB,Alberta,CA,Canada,
611,CWBR,NW of Wager Bay,66,-92,102,Brown Lake,,US/Central,NT,Northwest Territories,CA,Canada,
612,CWBT,NW of Longue Pointe De Mingan,50.2714,-64.2264,36,Longue Pointe De Mingan,,US/Eastern,ON,Ontario,CA,Canada,
613,CWBU,Nipawin Airport,53.3327,-104.0088,1220,Nipawin,,Canada/Central,SK,Saskatchewan,CA,Canada,
614,CWBV,Beaver Island Airport -SE of Beaver Harbour,45.6922,-85.5663,669,Beaver Harbour,,Canada/Atlantic,NS,Nova Scotia,CA,Canada,
615,CWBY,Port Menier Airport- NE of Port Menier -  Anticosti Island,49.8363,64.2886,167,Port Menier,,Canada/Newfoundland,NF,Newfoundland,CA,Canada,
616,CWBZ,St Anicet Airport - SE of St Anicet,45.1208,-74.2894,161,St Anicet,,US/Eastern,QC,Quebec,CA,Canada,
617,CWCA,Cartwright Airport - SW of Cartwright,53.6827,-57.0419,40,Cartwright,,Canada/Newfoundland,NF,Newfoundland,CA,Canada,
618,CWCB,Nanakwa Shoals - SW of Kitimat,54,-129,0,Kitimat,,US/Pacific,BC,British Columbia,CA,Canada,
619,CWCD,Saskatoon Kernen - SW of Saskattoon,52.15,106.55,1673,Saskatoon,,Canada/Central,SK,Saskatchewan,CA,Canada,
620,CWCF,Barens River Airport - NW of Barens River,52.5255,97.0219,728,Berens River,,US/Eastern,MB,Manitoba,CA,Canada,
621,CWCH,Atikokan Municipal Airport - SW of Atikokan,48.4405,-91.6386,1408,Atikokan,,US/Eastern,ON,Ontario,CA,Canada,
622,CWCI,Weather Station - Caribou Island - NW of Frater,47.333,-85.8333,614,Frater,,US/Eastern,ON,Ontario,CA,Canada,
623,CWCJ,Pukaskwa Park - SW of Heron Bay,48.6,-86.3,676,Heron Bay,,US/Eastern,ON,Ontario,CA,Canada,
624,CWCL,NW of Clinton,51.2663,-121.5,3468,Clinton,,US/Pacific,BC,British Columbia,CA,Canada,
625,CWCM,Carberry,49.8688,-99.3594,1260,Carberry,,America/Belize,MB,Manitoba,CA,Canada,
626,CWCN,Malloch Dome Airport,78.6166,-106.9333,39,Isachsen,,US/Eastern,NT,Northwest Territories,CA,Canada,
627,CWCO,Cillingwood Airport - SE of Collingwood,44.4491,-80.1583,591,Collingwood,,US/Eastern,ON,Ontario,CA,Canada,
628,CWCP,Baccaro Point - SE of Barrington,43.4791,-65.4738,43,Barrington,,Canada/Atlantic,NS,Nova Scotia,CA,Canada,
629,CWCQ,Miramichi Airport - SE of Newcastle,47.0077,-65.4491,108,Newcastle,,Canada/Atlantic,,,CA,Canada,
630,CWCS,Cote-Ste-Cath Mot - SE of Huntingdon,45.4167,-73.5667,56,Cote-Ste-Cath Mot,,US/Eastern,QC,Quebec,CA,Canada,
631,CWCT,Coronation Airport - SE of Coronation,52.075,-111.4452,2595,Coronation,,US/Mountain,AB,Alberta,CA,Canada,
632,CWCU,Barrie Weather Station,44.383,-79.783,968,Barrie,,US/Eastern,ON,Ontario,CA,Canada,
633,CWCV,Nootka/Lightstation - NW of Zeballos,49.6,-126.6166,52,Nootka Lightstation,,US/Pacific,BC,British Columbia,CA,Canada,
634,CWCX,Clut Lake Automated Reporting Station,66,-117.7666,607,Clut Lake,,US/Mountain,NT,Northwest Territories,CA,Canada,
635,CWCZ,Addenbroke Island Lighthouse - NW of Wadhams,51.6036,-127.8639,69,Wadhams,,US/Pacific,BC,British Columbia,CA,Canada,
636,CWDA,Englee Airport,50.7166,-56.1166,95,Englee,,Canada/Newfoundland,NF,Newfoundland,CA,Canada,
637,CWDB,Burwash Landing,61.353,-138.9866,2644,Burwash Landing,,US/Pacific,YT,Yukon,CA,Canada,
638,CWDC,Weather Station - SE of Uranium City,59.567,-108.483,1043,Uranium City,,Canada/Central,SK,Saskatchewan,CA,Canada,
639,CWDD,Belle River - NW of Sudbury,47.0077,-82.7,604,Sudbury,,US/Eastern,ON,Ontario,CA,Canada,
640,CWDF,Oliphant  Airport - SW of Oliphanr,44.7167,-81.275,597,Oliphant,,US/Eastern,ON,Ontario,CA,Canada,
641,CWDH,Daniel's Harbour Airport - NE of Daniel's Harbour,50.2364,-57.5811,62,Daniel's Harbour,,Canada/Newfoundland,NF,Newfoundland,CA,Canada,
642,CWDI,NE of Badger,49.9667,-56.0667,344,Badger,,Canada/Newfoundland,NF,Newfoundland,CA,Canada,
643,CWDK,Claresholm Industrial Airport - SW of Claresholm ,50.0047,-113.7966,3316,Claresholm,,US/Mountain,AB,Alberta,CA,Canada,
644,CWDL,Dease Lake Airport - SW of Dease Lake,58.4222,-130.0322,2677,Dease Lake,,US/Pacific,,,CA,Canada,
645,CWDM,Chevery Airport ,50.4688,-59.6366,39,Chevery,,US/Eastern,QC,Quebec,CA,Canada,
646,CWDN,Collingwood Regional Airport - SW of Wasaga Beach,44.5205,-80.0166,597,Wasaga Beach,,US/Eastern,ON,Ontario,CA,Canada,
647,CWDO,Weather Station - NW of Twillingate,49.69,-54.8,92,Twillingate,,Canada/Newfoundland,NF,Newfoundland,CA,Canada,
648,CWDP,Manouane-Est Weather Station - SW of Gagnon,51,-71,1627,Gagnon,,US/Eastern,QC,Quebec,CA,Canada,
649,CWDQ,La Tuque Airport - SW of La Tuque,47.42,-72.8,554,La Tuque,,US/Eastern,QC,Quebec,CA,Canada,
650,CWDS,SE of Saint Lawrence,46.93,-55.38,160,Saint Lawrence,,Canada/Newfoundland,NF,Newfoundland,CA,Canada,
651,CWDT,Chute-Des-Passes Airport,49.9,-71.25,1309,Chute-Des-Passes,,US/Eastern,QC,Quebec,CA,Canada,
652,CWDU,NW of Cop Upper,51.09,-114.22,4051,Cop Upper,,US/Mountain,AB,Alberta,CA,Canada,
653,CWDV,Weather Station - SE of Upsala,49.4,-90.47,1604,Upsala,,US/Eastern,ON,Ontario,CA,Canada,
654,CWDW,NW of St. Anthony ,51.38,-56.1,95,St. Anthony,,Canada/Newfoundland,MB,Manitoba,CA,Canada,
655,CWDX,Daniels Harbour Airport - NW of Daniels Harbour,50.24,-57.61,62,Daniels Harbour,,Canada/Newfoundland,NF,Newfoundland,CA,Canada,
656,CWDZ,Drumheller East - SE of Drumheller East,51.44,-112.67,2221,Drumheller,,US/Mountain,AB,Alberta,CA,Canada,
657,CWEA,Pinawa Weather Station - NW of Pinawa,50.1779,-96.0651,879,Pinawa,,US/Central,MB,Manitoba,CA,Canada,
658,CWEB,Estevan Point - SW of Hesquiat,49.3833,-126.5431,23,Hesquiat,,US/Pacific,BC,British Columbia,CA,Canada,
659,CWEB,Estevan Point Weather Station - SW of Hesquiat,49.3833,-126.5431,23,Hesquiat,,US/Pacific,BC,British Columbia,CA,Canada,
660,CWEE,Chamouchouane - NW of Melancon,49.2833,-73.35,1001,Melancon,,US/Eastern,QC,Quebec,CA,Canada,
661,CWEF,St Paul Island - NE of Ingonish,47.2328,-60.1444,85,Ingonish,,Canada/Atlantic,NS,Nova Scotia,CA,Canada,
662,CWEF,St Paul Island - NE of Ingonish,47.24,-60.14,85,Ingonish,,Canada/Atlantic,NS,Nova Scotia,CA,Canada,
663,CWEH,Eastend Cypress Airport - SW of Eastend Cypress,49.4378,-108.98,3543,Eastend Cypress,,Canada/Central,SK,Saskatchewan,CA,Canada,
664,CWEI,Melita Airport - NE of Melita,49.2814,-100.9864,1463,Melita,,US/Central,MB,Manitoba,CA,Canada,
665,CWEJ,Bow Drill III -  NW of Rock Harbour,47.2,-55.1,0,Rock Harbour,,Canada/Newfoundland,NF,Newfoundland,CA,Canada,
666,CWEK,Grey Islet Airport - NW of Metlakatla,54.583,-130.7,26,Grey Islet,,US/Pacific,BC,British Columbia,CA,Canada,
667,CWEL,NE of Nanaimo - Entrance Island Airport,49.22,-123.8,16,Nanaimo,,US/Pacific,BC,British Columbia,CA,Canada,
668,CWEM,Egg Island - SW of Margaret Bay - Smith Sound,51.2472,-127.8354,46,Margaret Bay,,US/Pacific,BC,British Columbia,CA,Canada,
669,CWEO,Weather Station - SE of Labrador City,51.2472,-63.2836,1945,Lac Eon,,US/Eastern,QC,Quebec,CA,Canada,
670,CWEP,East Point Weather Station - NE of ElMira,46.45,-61.9767,42,ElMira,,Canada/Atlantic,PE,Prince Edward Island,CA,Canada,
671,CWEQ,Swan River Airport - NE of Swan River,52.115,-101.2331,1099,Swan River,,US/Central,MB,Manitoba,CA,Canada,
672,CWER,Ile D'Orleans Airport - SE of Saint-Fransois,46.9967,-70.8083,16,Saint-Francois,,US/Eastern,QC,Quebec,CA,Canada,
673,CWES,Cape Scott/Lighthouse Weather Station - NW of Cape Scott,50.783,-128.433,229,Cape Scott,,US/Pacific,BC,British Columbia,CA,Canada,
674,CWET,Egbert -Weather Station - SW of Barrie,44.233,-79.783,823,Barry,,US/Eastern,ON,Ontario,CA,Canada,
675,CWEU,SW of Eureka,79.9833,-85.9333,33,Eureka,,US/Central,NT,Northwest Territories,CA,Canada,
676,CWEV,Ellice River - SE of Cambridge Bay,68,-104,138,Cambridge Bay,,US/Mountain,NT,Northwest Territories,CA,Canada,
677,CWEW,L'Assomption - NE of Repentigny,45.8095,-73.433,69,Repentigny,,US/Eastern,QC,Quebec,CA,Canada,
678,CWEZ,SW of Saturna,48.783,-123.0458,22,Saturna,,US/Pacific,BC,British Columbia,CA,Canada,
679,CWFD,Cape Dyer Airport - SW of Cape Dyer,66.58,-61.62,1289,Cape Dyer,,Canada/Atlantic,NT,Northwest Territories,CA,Canada,
680,CWFE,Elk Island National Park - SW of Chipman,53.69,-112.87,2349,Chipman,,US/Mountain,AB,Alberta,CA,Canada,
681,CWFF,SE of Melfort,52.8167,-104.6,1604,Melfort,,Canada/Central,SK,Saskatchewan,CA,Canada,
682,CWFG,Sartine Island - NW of Port Hardy,50.83,-128.9,331,Port Hardy,,US/Pacific,BC,British Columbia,CA,Canada,
683,CWFH,NE of St. Shotts,46.72,-53.49,469,St. Shotts,,Canada/Newfoundland,NF,Newfoundland,CA,Canada,
684,CWFJ,NE of Cardston,49.2,-113.28,3727,Cardston,,US/Mountain,AB,Alberta,CA,Canada,
685,CWFL,Fort Reliance - SW of Reliance,62.72,-109.17,538,Reliance,,US/Central,NT,Northwest Territories,CA,Canada,
686,CWFM,Chatham Point Lighthouse - NE of Rock Bay,50.34,-125.44,75,Rock Bay,,US/Pacific,BC,British Columbia,CA,Canada,
687,CWFN,NW of Cree Lake,57.36,-107.13,1637,Cree Lake,,Canada/Central,SK,Saskatchewan,CA,Canada,
688,CWFO,SE of Flin Flon,54.69,-101.7,997,Flin Flon,,US/Eastern,MB,Manitoba,CA,Canada,
690,CWFP,Nain - SE of Nain,56.55,-61.71,22,Nain,,Canada/Newfoundland,NF,Newfoundland,CA,Canada,
691,CWFQ,Frelighsburg Village - Sw of Sutton,45.05,-72.73,498,Sutton,,US/Eastern,QC,Quebec,CA,Canada,
692,CWFR,Horsefly River - NE of Black Creek,52.29,-121.05,2775,Black Creek,,US/Pacific,BC,British Columbia,CA,Canada,
693,CWFU,Little Macatina - SE of Churchhill Falls,52.24,-61.32,1053,Churchhill Falls,,Canada/Newfoundland,NF,Newfoundland,CA,Canada,
694,CWFW,NE of Baie Comeau,49.2592,-68.1458,423,Baie Comeau,,US/Eastern,QC,Quebec,CA,Canada,
695,CWFX,Colville Lake Airport - NE of Colville Lake,67.04,-126.0908,849,Colville Lake,,US/Mountain,NT,Northwest Territories,CA,Canada,
696,CWFY,Conne River Aerodrome - NE of St. Alban's,48.17,-55.49,600,St. Albans,,Canada/Newfoundland,NF,Newfoundland,CA,Canada,
697,CWFZ,Fort Reliance Airport- SE of Reliance,62.72,-109.19,551,Reliance,,America/Belize,NT,Northwest Territories,CA,Canada,
698,CWGB,Ballenas Island - NE of Parksville,49.35,-124.17,16,Parksville,,US/Pacific,BC,British Columbia,CA,Canada,
699,CWGD,Goderich Airport - NW of Goderich,43.78,-81.72,698,Goderich,,US/Eastern,ON,Ontario,CA,Canada,
700,CWGF,Garden River -Wood Buffalo National Park - NE of Fox Lake  ,58.7108,-113.8664,791,Fox Lake,,US/Mountain,AB,Alberta,CA,Canada,
701,CWGH,Grenadier Island - NE of Rockport,44.4167,-75.85,269,Rockport,,US/Eastern,ON,Ontario,CA,Canada,
702,CWGJ,Montreal River - SW of Frater,47.2472,-84.5958,1506,Frater,,US/Eastern,ON,Ontario,CA,Canada,
703,CWGL,Lagoon City  - SW of Brichin,44.5333,-79.2167,725,Brichin,,US/Eastern,ON,Ontario,CA,Canada,
704,CWGM,Waterton Park Gate - NE of Waterton Park,49.13,-113.8,4251,Waterton Park,,US/Mountain,AB,Alberta,CA,Canada,
705,CWGN,NW of Gretna,49.04,-97.57,830,Gretna,,US/Central,MB,Manitoba,CA,Canada,
706,CWGO,Gimli Industrial Park Airport  - SW  of Gimli,50.628,-97.0433,753,Gimli,,US/Central,MB,Manitoba,CA,Canada,
707,CWGP,Pemberton Airport - SE of Pemberton,50.3,-122.7378,669,Pemberton,,US/Pacific,BC,British Columbia,CA,Canada,
708,CWGQ,Roquemaure - SW of Palmarolle,48.64,-79.4578,882,Palmarolle,,US/Eastern,QC,Quebec,CA,Canada,
709,CWGR, Grindstown Island- NW of Cap-aux-Meule,47.39,-61.87,196,Cap-au Meules,,US/Eastern,QC,Quebec,CA,Canada,
710,CWGT,Sisters Island - SE of Lasqueti,49.4864,-124.4349,9,Lasqueti,,US/Pacific,BC,British Columbia,CA,Canada,
711,CWGU,Cape George - NE of Ballantynes Cove,45.8742,-61.9014,394,Ballantynes Cove,,Canada/Atlantic,NS,Nova Scotia,CA,Canada,
712,CWGV,Carp Airport - SW of Ottawa,45.3167,-76,383,Ottawa,,US/Eastern,ON,Ontario,CA,Canada,
713,CWGW,NE of Sparwood,49.7453,-114.8861,3733,Sparwood,,US/Mountain,AB,Alberta,CA,Canada,
714,CWGX,Gillam Airport - Gillam Indian Settlement - NW of Gillam,56.3667,-94.7,476,Gillam,,US/Central,MB,Manitoba,CA,Canada,
715,CWGY,Esther 1 - SE of Esther,51.67,-110.2,2319,Esther,,US/Mountain,AB,Alberta,CA,Canada,
716,CWGZ,Grise Fiord Airport  -NW of Grise Fjord,76.42,-82.91,147,Grise Fjord,,US/Eastern,NT,Northwest Territories,CA,Canada,
717,CWHA,Highvale Airport - SW of Duffield,53.46,-114.47,2450,Dunffield,,US/Mountain,AB,Alberta,CA,Canada,
718,CWHC,Vancouver Harbour - SE of Stanley Park,49.3,-123.13,6,Vancouver,,US/Pacific,BC,British Columbia,CA,Canada,
719,CWHE,Ellerslie - SE of Edmonton,53.42,-113.2,2276,Edmonton,,US/Mountain,AB,Alberta,CA,Canada,
720,CWHH,Hunters Point  - NE of Barrows,53.029,-100.95,839,Barrows,,US/Central,MB,Manitoba,CA,Canada,
721,CWHI,SE of Three Hills,51.71,-113.22,2972,Three Hills,,US/Mountain,AB,Alberta,CA,Canada,
722,CWHJ,NE of Holberg,50.66,-128,2024,Holberg,,US/Pacific,BC,British Columbia,CA,Canada,
723,CWHK,Carvel - NW of Stoney Plain,53.5606,-114.1449,0,Carvel,,US/Mountain,AB,Alberta,CA,Canada,
